year,canton,diseasesGroup,diseases,species,count
1993,GE,Diseases to be controlled,Myxomatosis,Rabbit,1
1993,LU,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,4
1993,ZH,Diseases to be monitored,Q fever (Coxiellosis),Sheep,1
1993,LU,Diseases to be controlled,Avian chlamydiosis,Parrot,2
1993,VS,Diseases to be controlled,European foulbrood of bees,Bees,10
1993,ZH,Diseases to be controlled,Salmonellosis,Cattle,6
1993,BE,Diseases to be monitored,Blackleg,Cattle,1
1993,BL,Eradicable diseases,Rabies,Deer,1
1993,VS,Diseases to be controlled,American foulbrood of bees,Bees,4
1993,VD,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,9
1993,GE,Diseases to be controlled,European foulbrood of bees,Bees,1
1993,FR,Highly contagious diseases,Classical swine fever,Pig,2
1993,JU,Eradicable diseases,Rabies,Dog,1
1993,JU,Eradicable diseases,Anthrax,Cattle,1
1993,FR,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,25
1993,ZG,Diseases to be controlled,Sheep scab,Sheep,1
1993,SG,Diseases to be controlled,Salmonellosis,Cattle,1
1993,TI,Eradicable diseases,Infectious agalactia,Goat,2
1993,ZH,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1993,GR,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,3
1993,ZH,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,4
1993,FR,Diseases to be controlled,Leptospirosis,Cattle,55
1993,NE,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
1993,NE,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,3
1993,JU,Eradicable diseases,Rabies,Cat,1
1993,AG,Diseases to be controlled,Salmonellosis,Pig,1
1993,AG,Diseases to be controlled,Salmonellosis,Cattle,1
1993,AG,Eradicable diseases,Rabies,Cat,1
1993,BE,Diseases to be controlled,Sheep scab,Sheep,25
1993,GR,Diseases to be controlled,European foulbrood of bees,Bees,10
1993,GL,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
1993,AI,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1993,SG,Diseases to be controlled,Salmonellosis,Chicken,3
1993,BE,Eradicable diseases,Rabies,Cat,1
1993,ZH,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
1993,AG,Eradicable diseases,Rabies,Marten,1
1993,SH,Diseases to be controlled,Salmonellosis,Cattle,2
1993,GR,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,2
1993,VS,Diseases to be monitored,Q fever (Coxiellosis),Cattle,15
1993,BL,Eradicable diseases,Rabies,Fox,38
1993,AI,Diseases to be controlled,Salmonellosis,Chicken,3
1993,VD,Diseases to be controlled,Salmonellosis,Cattle,2
1993,NE,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,2
1993,SZ,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,3
1994,ZH,Diseases to be monitored,Q fever (Coxiellosis),Cattle,6
1994,ZH,Eradicable diseases,Infectious bovine rhinotracheitis/Infectious pustular vulvovaginitis,Cattle,1
1994,AR,Diseases to be controlled,Leptospirosis,Cattle,1
1994,FR,Diseases to be controlled,American foulbrood of bees,Bees,1
1994,SG,Diseases to be controlled,Salmonellosis,Dog,1
1994,SG,Diseases to be controlled,Leptospirosis,Cattle,4
1994,SG,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,7
1994,LU,Eradicable diseases,Infectious bovine rhinotracheitis/Infectious pustular vulvovaginitis,Cattle,1
1994,GR,Diseases to be controlled,European foulbrood of bees,Bees,4
1994,BL,Eradicable diseases,Rabies,Badger,10
1994,BE,Diseases to be controlled,Avian chlamydiosis,Parrot,3
1994,SO,Eradicable diseases,Rabies,Cat,2
1994,FR,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,2
1994,BE,Diseases to be monitored,Q fever (Coxiellosis),Sheep,1
1994,AG,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
1994,VS,Eradicable diseases,Viral hemorrhagic septicemia,Fish,2
1994,LU,Diseases to be controlled,Salmonellosis,Cattle,10
1994,ZG,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
1994,AI,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1994,JU,Eradicable diseases,Rabies,Badger,3
1994,SO,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1994,SG,Diseases to be controlled,Sheep scab,Sheep,1
1994,FR,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,4
1994,GE,Diseases to be controlled,Avian chlamydiosis,Other wild bird,1
1994,BE,Diseases to be controlled,Salmonellosis,Pigeon,1
1994,AG,Eradicable diseases,Rabies,Sheep,1
1994,GR,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,3
1994,BE,Diseases to be controlled,Contagious equine metritis,Horse,1
1994,BE,Highly contagious diseases,Newcastle disease,Chicken,1
1994,VD,Diseases to be monitored,Q fever (Coxiellosis),Goat,1
1994,ZH,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1994,NE,Diseases to be controlled,Salmonellosis,Other wild bird,1
1994,GE,Diseases to be controlled,American foulbrood of bees,Bees,3
1994,BE,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,14
1994,BL,Eradicable diseases,Rabies,Fox,53
1994,JU,Eradicable diseases,Rabies,Cattle,6
1994,BE,Diseases to be controlled,Avian chlamydiosis,Other wild bird,1
1994,SZ,Diseases to be controlled,Sheep scab,Sheep,2
1994,ZG,Diseases to be controlled,Salmonellosis,Cattle,3
1994,SG,Diseases to be controlled,Salmonellosis,Cattle,2
1994,LU,Diseases to be controlled,American foulbrood of bees,Bees,3
1994,SG,Diseases to be controlled,Avian chlamydiosis,Parrot,4
1994,SO,Eradicable diseases,Rabies,Sheep,2
1994,FR,Diseases to be monitored,Blackleg,Cattle,3
1994,VS,Diseases to be controlled,European foulbrood of bees,Bees,5
1994,GE,Diseases to be controlled,Salmonellosis,Cattle,1
1994,OW,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
1994,ZH,Diseases to be controlled,Salmonellosis,Cattle,5
1994,VD,Diseases to be controlled,Salmonellosis,Cattle,5
1994,SH,Diseases to be controlled,Salmonellosis,Cattle,1
1994,BS,Eradicable diseases,Rabies,Fox,3
1994,GR,Diseases to be controlled,American foulbrood of bees,Bees,16
1994,BL,Eradicable diseases,Rabies,Cattle,4
1994,FR,Diseases to be controlled,Avian chlamydiosis,Pigeon,1
1994,BE,Diseases to be controlled,European foulbrood of bees,Bees,3
1994,AG,Eradicable diseases,Rabies,Marten,1
1994,AG,Eradicable diseases,Rabies,Deer,4
1994,VS,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,3
1994,BE,Diseases to be controlled,Salmonellosis,Cattle,8
1994,ZG,Diseases to be controlled,American foulbrood of bees,Bees,3
1994,AI,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,1
1994,SG,Diseases to be controlled,American foulbrood of bees,Bees,3
1994,TI,Diseases to be controlled,American foulbrood of bees,Bees,3
1994,AI,Diseases to be controlled,Leptospirosis,Cattle,2
1994,SO,Eradicable diseases,Rabies,Fox,24
1994,VD,Diseases to be controlled,Salmonellosis,Pig,1
1994,JU,Eradicable diseases,Rabies,Cat,2
1994,FR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,16
1994,VS,Diseases to be controlled,American foulbrood of bees,Bees,27
1994,FR,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,25
1994,FR,Eradicable diseases,Viral hemorrhagic septicemia,Fish,1
1994,OW,Diseases to be controlled,Leptospirosis,Cattle,1
1994,BL,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
1994,ZH,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,1
1994,SO,Diseases to be controlled,Salmonellosis,Cattle,1
1994,TG,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
1994,GR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
1994,LU,Diseases to be controlled,European foulbrood of bees,Bees,4
1994,NE,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1994,AG,Diseases to be controlled,Salmonellosis,Cattle,3
1994,BL,Eradicable diseases,Rabies,Marten,1
1994,VD,Diseases to be controlled,American foulbrood of bees,Bees,6
1994,BE,Diseases to be controlled,Salmonellosis,Pig,1
1994,AG,Eradicable diseases,Rabies,Fox,33
1994,BL,Diseases to be controlled,Salmonellosis,Cattle,1
1994,VD,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,4
1994,AG,Eradicable diseases,Rabies,Dog,1
1994,AR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,3
1994,JU,Eradicable diseases,Rabies,Sheep,1
1994,OW,Diseases to be controlled,European foulbrood of bees,Bees,4
1994,TI,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1994,GR,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,3
1994,VD,Diseases to be controlled,European foulbrood of bees,Bees,6
1994,NW,Diseases to be controlled,Salmonellosis,Cattle,1
1994,SO,Eradicable diseases,Rabies,Badger,9
1994,GE,Diseases to be controlled,Avian chlamydiosis,Parrot,1
1994,ZG,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1994,VS,Diseases to be monitored,Q fever (Coxiellosis),Cattle,12
1994,BE,Diseases to be monitored,Q fever (Coxiellosis),Cattle,8
1994,GL,Diseases to be monitored,Blackleg,Cattle,1
1994,BL,Eradicable diseases,Rabies,Sheep,4
1994,VS,Diseases to be monitored,Blackleg,Cattle,1
1994,SG,Diseases to be monitored,Blackleg,Cattle,2
1994,VS,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,32
1994,BS,Eradicable diseases,Rabies,Deer,1
1994,AG,Diseases to be controlled,American foulbrood of bees,Bees,9
1994,OW,Diseases to be controlled,Salmonellosis,Cattle,2
1994,SG,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,6
1994,AR,Diseases to be controlled,Ram brucellosis,Sheep,1
1994,BE,Diseases to be controlled,American foulbrood of bees,Bees,18
1994,SG,Diseases to be controlled,European foulbrood of bees,Bees,2
1994,BE,Diseases to be controlled,Sheep scab,Sheep,2
1994,NE,Diseases to be controlled,American foulbrood of bees,Bees,3
1994,VD,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,4
1994,BL,Eradicable diseases,Rabies,Dog,1
1994,SG,Diseases to be monitored,Q fever (Coxiellosis),Cattle,11
1994,AG,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,6
1994,NE,Diseases to be monitored,Q fever (Coxiellosis),Cattle,4
1994,VS,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,2
1994,TG,Diseases to be controlled,Salmonellosis,Cattle,2
1994,FR,Diseases to be controlled,Salmonellosis,Cattle,3
1994,VD,Diseases to be monitored,Blackleg,Cattle,2
1994,NE,Diseases to be controlled,Avian chlamydiosis,Parrot,1
1994,TG,Diseases to be controlled,Avian chlamydiosis,Parrot,2
1994,UR,Diseases to be controlled,American foulbrood of bees,Bees,10
1994,FR,Diseases to be controlled,Leptospirosis,Cattle,64
1994,SZ,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,6
1994,AR,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1994,VD,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,65
1994,NW,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1994,NE,Eradicable diseases,Rabies,Fox,1
1994,BL,Diseases to be controlled,American foulbrood of bees,Bees,2
1994,FR,Diseases to be controlled,Sheep scab,Sheep,1
1994,SO,Diseases to be monitored,Blackleg,Cattle,1
1994,JU,Eradicable diseases,Rabies,Fox,51
1994,BE,Diseases to be monitored,Blackleg,Cattle,1
1994,JU,Eradicable diseases,Rabies,Horse,1
1994,OW,Diseases to be controlled,Sheep scab,Sheep,2
1994,AG,Diseases to be controlled,European foulbrood of bees,Bees,2
1994,SZ,Diseases to be monitored,Blackleg,Cattle,3
1994,OW,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1994,BE,Eradicable diseases,Rabies,Fox,3
1994,LU,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,10
1995,BE,Diseases to be monitored,Blackleg,Cattle,1
1995,VS,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,5
1995,AG,Eradicable diseases,Rabies,Marten,1
1995,BE,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
1995,LU,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,10
1995,BE,Diseases to be controlled,American foulbrood of bees,Bees,7
1995,BE,Diseases to be controlled,Avian chlamydiosis,Parrot,1
1995,BE,Diseases to be controlled,Salmonellosis,Cattle,4
1995,AG,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,4
1995,TG,Diseases to be monitored,Q fever (Coxiellosis),Cattle,2
1995,AG,Diseases to be controlled,European foulbrood of bees,Bees,2
1995,FL,Diseases to be controlled,Salmonellosis,Chicken,1
1995,VD,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,11
1995,SZ,Diseases to be controlled,Salmonellosis,Pig,1
1995,AG,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1995,TG,Diseases to be controlled,Salmonellosis,Cattle,6
1995,VS,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
1995,FR,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,2
1995,GR,Diseases to be controlled,Ram brucellosis,Sheep,1
1995,NE,Diseases to be controlled,Leptospirosis,Cattle,2
1995,JU,Diseases to be monitored,Blackleg,Cattle,1
1995,OW,Diseases to be monitored,Q fever (Coxiellosis),Sheep,1
1995,ZH,Diseases to be controlled,Avian chlamydiosis,Other wild bird,1
1995,SG,Diseases to be monitored,Q fever (Coxiellosis),Cattle,7
1995,ZH,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,7
1995,SO,Diseases to be controlled,Salmonellosis,Cat,1
1995,GR,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,4
1995,SG,Diseases to be controlled,Salmonellosis,Turtle,1
1995,VD,Diseases to be controlled,American foulbrood of bees,Bees,5
1995,JU,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,3
1995,ZG,Diseases to be controlled,Salmonellosis,Cattle,1
1995,BE,Diseases to be monitored,Q fever (Coxiellosis),Cattle,18
1995,BL,Eradicable diseases,Rabies,Fox,4
1995,OW,Diseases to be controlled,Paratuberculosis,Cattle,1
1995,SO,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
1995,UR,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
1995,AG,Diseases to be controlled,Salmonellosis,Cattle,7
1995,SG,Diseases to be controlled,Salmonellosis,Chicken,4
1995,GR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,2
1995,BE,Diseases to be controlled,Avian chlamydiosis,Pigeon,2
1995,SG,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,8
1995,SG,Eradicable diseases,Viral hemorrhagic septicemia,Fish,3
1995,VD,Diseases to be monitored,Blackleg,Cattle,4
1995,AR,Diseases to be controlled,Avian chlamydiosis,Parrot,1
1995,LU,Diseases to be monitored,Blackleg,Cattle,2
1995,TI,Diseases to be controlled,Paratuberculosis,Cattle,1
1995,SG,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
1995,ZG,Diseases to be controlled,American foulbrood of bees,Bees,2
1995,SO,Diseases to be controlled,American foulbrood of bees,Bees,5
1995,NE,Diseases to be controlled,American foulbrood of bees,Bees,1
1995,ZH,Eradicable diseases,Infectious bovine rhinotracheitis/Infectious pustular vulvovaginitis,Cattle,1
1995,SO,Eradicable diseases,Rabies,Fox,3
1995,VD,Diseases to be controlled,Salmonellosis,Cattle,5
1995,OW,Diseases to be controlled,Leptospirosis,Cattle,1
1995,SO,Eradicable diseases,Rabies,Badger,1
1995,GL,Eradicable diseases,Viral hemorrhagic septicemia,Fish,1
1995,BL,Diseases to be controlled,Salmonellosis,Cattle,2
1995,ZH,Diseases to be controlled,European foulbrood of bees,Bees,1
1995,FR,Eradicable diseases,Strangles,Sheep,1
1995,NE,Diseases to be monitored,Q fever (Coxiellosis),Cattle,4
1995,NW,Diseases to be controlled,Salmonellosis,Cattle,1
1995,NE,Diseases to be controlled,Salmonellosis,Turtle,1
1995,AG,Diseases to be monitored,Q fever (Coxiellosis),Cattle,3
1995,LU,Diseases to be controlled,European foulbrood of bees,Bees,7
1995,ZH,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,2
1995,VS,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
1995,BL,Diseases to be controlled,American foulbrood of bees,Bees,4
1995,GE,Diseases to be controlled,Myxomatosis,Rabbit,3
1995,AI,Diseases to be monitored,Q fever (Coxiellosis),Cattle,2
1995,BE,Diseases to be controlled,Sheep scab,Sheep,2
1995,VS,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
1995,SG,Diseases to be controlled,Salmonellosis,Cattle,2
1995,TG,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,2
1995,VD,Diseases to be controlled,Infectious pancreatic necrosis,Fish,1
1995,BE,Diseases to be controlled,Salmonellosis,Pig,1
1995,ZH,Diseases to be controlled,Salmonellosis,Cattle,7
1995,VD,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,15
1995,VD,Diseases to be controlled,Salmonellosis,Rabbit,1
1995,AI,Diseases to be controlled,Leptospirosis,Cattle,3
1995,SO,Diseases to be controlled,Avian chlamydiosis,Parrot,1
1995,BE,Highly contagious diseases,Newcastle disease,Chicken,2
1995,FR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,11
1995,ZH,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,5
1995,VS,Diseases to be controlled,American foulbrood of bees,Bees,14
1995,FL,Diseases to be controlled,American foulbrood of bees,Bees,1
1995,ZH,Diseases to be controlled,Avian chlamydiosis,Parrot,8
1995,GR,Diseases to be monitored,Q fever (Coxiellosis),Sheep,1
1995,JU,Eradicable diseases,Rabies,Cattle,1
1995,AG,Diseases to be controlled,American foulbrood of bees,Bees,3
1995,BE,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,13
1995,VD,Diseases to be monitored,Listeriosis,Cattle,2
1995,LU,Diseases to be controlled,Avian chlamydiosis,Parrot,1
1995,JU,Diseases to be controlled,American foulbrood of bees,Bees,2
1995,SG,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,8
1995,BL,Eradicable diseases,Rabies,Goat,1
1995,JU,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
1995,LU,Diseases to be controlled,Salmonellosis,Cattle,24
1995,BE,Diseases to be monitored,Q fever (Coxiellosis),Goat,1
1995,SZ,Diseases to be monitored,Blackleg,Cattle,1
1995,ZH,Diseases to be controlled,Salmonellosis,Horse,1
1995,AG,Eradicable diseases,Rabies,Fox,3
1995,ZH,Diseases to be controlled,American foulbrood of bees,Bees,3
1995,SG,Diseases to be monitored,Enzootic abortion of ewes,Sheep,2
1995,FR,Diseases to be monitored,Blackleg,Cattle,1
1995,TI,Eradicable diseases,Infectious agalactia,Goat,9
1995,AR,Diseases to be controlled,Leptospirosis,Cattle,6
1995,SG,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
1995,NE,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,2
1995,JU,Diseases to be controlled,Leptospirosis,Cattle,1
1995,FR,Diseases to be controlled,Avian chlamydiosis,Other wild bird,2
1995,NE,Diseases to be controlled,Salmonellosis,Pigeon,1
1995,NW,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,1
1995,GE,Diseases to be controlled,European foulbrood of bees,Bees,1
1995,BE,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
1995,NE,Eradicable diseases,Rabies,Marten,1
1995,ZG,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,2
1995,OW,Diseases to be controlled,European foulbrood of bees,Bees,1
1995,AG,Eradicable diseases,Rabies,Badger,3
1995,JU,Diseases to be controlled,Salmonellosis,Cattle,1
1995,VS,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,2
1995,AG,Eradicable diseases,Rabies,Deer,1
1995,SG,Diseases to be controlled,Avian chlamydiosis,Parrot,1
