id|type|date|page_count|link|info|meldung_id|publikation_id|erf_date|erf_user|mut_date|mut_user|version|Dates_erf_date|Dates_mut_date
144|10|15.09.2022|2|https://www.foodnavigator.com/Article/2022/09/15/Scientists-issue-wake-up-call-to-food-industry-over-organophosphate-esters||86|67|2022-09-16T10:11:01|84|2022-09-16T10:11:01|84|0|2022-09-16|2022-09-16
145|20|||https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4141108||86|85|2022-09-16T10:11:01|84|2022-09-16T10:11:01|84|0|2022-09-16|2022-09-16
146|10|14.09.2022|27|https://doi.org/10.1016/j.watres.2022.119123||87|87|2022-09-19T08:05:47|36|2022-09-19T08:05:47|36|0|2022-09-19|2022-09-19
147|10|15.09.2022|1|https://www.thegrocer.co.uk/food-safety/pret-supplier-relied-on-verbal-promises-for-fatal-ingredient-inquest-hears/671483.article?utm_source=substack&utm_medium=email||88|86|2022-09-19T08:07:52|84|2022-09-19T08:07:52|84|0|2022-09-19|2022-09-19
148|10|16.09.2022|1|https://www.express.co.uk/life-style/health/1670066/cancer-colon-diet-shellfish||89|88|2022-09-19T08:16:59|36|2022-09-19T08:16:59|36|0|2022-09-19|2022-09-19
149|20|||https://www.sciencedirect.com/science/article/pii/S2405676622000178||83|89|2022-09-19T08:28:34|84|2022-09-19T08:28:34|84|0|2022-09-19|2022-09-19
150|10|06.2022|7|https://www.sciencedirect.com/science/article/pii/S2405676622000154||90|89|2022-09-19T09:26:40|84|2022-09-19T09:26:40|84|0|2022-09-19|2022-09-19
151|10|19.09.2022|2|https://www.eurekalert.org/news-releases/964715||91|19|2022-09-20T09:06:05|36|2022-09-20T09:06:05|36|0|2022-09-20|2022-09-20
152|20|||http://dx.doi.org/10.1038/s43016-022-00589-6||91|90|2022-09-20T09:06:05|36|2022-09-20T09:06:05|36|0|2022-09-20|2022-09-20
153|10|20.09.2022|1|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/ghga-recalls-various-ready-eat-vegetable-products-due-possible-listeria-monocytogenes-contamination||92|16|2022-09-21T08:07:58|36|2022-09-21T08:07:58|36|0|2022-09-21|2022-09-21
154|10|20.09.2022|2|https://www.eurekalert.org/news-releases/965270||93|19|2022-09-21T08:19:22|36|2022-09-21T08:19:22|36|0|2022-09-21|2022-09-21
155|20|||http://dx.doi.org/10.7554/eLife.65553||93|91|2022-09-21T08:19:22|36|2022-09-21T08:19:22|36|0|2022-09-21|2022-09-21
156|10|20.09.2022|3|https://www.medicalnewstoday.com/articles/dairy-products-may-protect-against-type-2-diabetes-but-red-and-processed-meat-raise-risk?utm_source=Sailthru%20Email&utm_medium=Email&utm_campaign=MNT%20Daily%20News&utm_content=2022-09-21≋=39869855&rvid=c22ae||94|60|2022-09-22T09:09:42|36|2022-09-22T09:09:42|36|0|2022-09-22|2022-09-22
157|10|21.09.2022|2|https://kswfoodmicro.com/2022/09/21/research-risk-assessment-of-norovirus-transmission-in-food-establishments/||95|20|2022-09-22T09:19:04|36|2022-09-22T09:19:04|36|0|2022-09-22|2022-09-22
158|20|||https://onlinelibrary.wiley.com/doi/epdf/10.1111/risa.12758||95|92|2022-09-22T09:19:04|36|2022-09-22T09:19:04|36|0|2022-09-22|2022-09-22
159|30|||https://www.fda.gov/media/129691/download|FDAFactsheet|95||2022-09-22T09:19:04|36|2022-09-22T09:19:04|36|0|2022-09-22|2022-09-22
160|10|22.09.2022|15|https://www.mdpi.com/2072-6651/14/10/654||96|93|2022-09-22T09:24:40|36|2022-09-22T09:24:40|36|0|2022-09-22|2022-09-22
161|10|22.09.2022|1|https://www.foodsafetynews.com/2022/09/study-finds-high-concentrations-of-pesticides-in-fruit-leather/||97|18|2022-09-23T08:54:16|36|2022-09-23T08:54:16|36|0|2022-09-23|2022-09-23
162|20|||https://www.ewg.org/research/fruit-leather-snack-sometimes-chock-full-pesticides-and-sugar?auHash=CG1QGFoMDBWuNPkhAmE71xuFuSTGbPeA6pOAe5OWQ_U||97|94|2022-09-23T08:54:16|36|2022-09-23T08:54:16|36|0|2022-09-23|2022-09-23
163|10|10.2022|1|https://wwwnc.cdc.gov/eid/article/28/10/22-0627_article?ACSTrackingID=USCDC_338-DM90464&ACSTrackingLabel=Enteric%20Infections%20Articles%20in%20the%20October%202022%20Emerging%20Infectious%20Diseases%20Journal&deliveryName=USCDC_338-DM90464||98|34|2022-09-26T07:21:22|84|2022-09-26T07:21:22|84|0|2022-09-26|2022-09-26
164|10|20.09.2022|1|https://www.food-safety.com/articles/8006-usda-discovers-33-new-mycotoxin-producing-fungi-species||99|10|2022-09-26T08:41:33|84|2022-09-26T08:41:33|84|0|2022-09-26|2022-09-26
165|20|||https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0245037||99|95|2022-09-26T08:41:33|84|2022-09-26T08:41:33|84|0|2022-09-26|2022-09-26
166|10|26.09.2022|1|https://www.food-safety.com/articles/8013-issues-with-cbd-edibles-heavy-metals-contamination-false-label-claims||100|10|2022-09-27T07:15:50|84|2022-09-27T07:15:50|84|0|2022-09-27|2022-09-27
167|20|||https://www.sciencedirect.com/science/article/pii/S0048969722052093?via%3Dihub||100|96|2022-09-27T07:15:50|84|2022-09-27T07:15:50|84|0|2022-09-27|2022-09-27
168|10|27.09.2022|2|https://leblogaa.blogspot.com/2022/09/listeria-six-deces-et-66-cas-en-italie.html||101|101|2022-09-27T08:10:14|84|2022-09-27T08:44:12|36|1|2022-09-27|2022-09-27
169|20|||https://ilfattoalimentare.it/listeria-focolaio-italia-wurstel.html||101|98|2022-09-27T08:10:14|84|2022-09-27T08:10:14|84|0|2022-09-27|2022-09-27
170|10|26.09.2022|2|https://www.eurekalert.org/news-releases/965925||102|19|2022-09-27T08:35:04|36|2022-09-27T08:35:04|36|0|2022-09-27|2022-09-27
171|20|||http://dx.doi.org/10.1053/j.gastro.2022.08.033||102|99|2022-09-27T08:35:04|36|2022-09-27T08:35:04|36|0|2022-09-27|2022-09-27
172|10|26.09.2022|1|https://leblogaa.blogspot.com/2022/09/determination-quantitative-de.html||103|101|2022-09-27T08:42:22|36|2022-09-27T08:42:22|36|0|2022-09-27|2022-09-27
173|20|||https://doi.org/10.4315/JFP-22-204||103|100|2022-09-27T08:42:22|36|2022-09-27T08:42:22|36|0|2022-09-27|2022-09-27
174|10|02.2023|7|https://doi.org/10.1016/j.foodcont.2022.109346||104|102|2022-09-27T09:25:53|36|2022-09-27T09:25:53|36|0|2022-09-27|2022-09-27
175|10|23.09.2022|6|https://www.liebertpub.com/doi/abs/10.1089/fpd.2022.0038||105|25|2022-09-28T07:56:55|84|2022-09-28T07:56:55|84|0|2022-09-28|2022-09-28
176|10|02.12.2022|11|https://www.sciencedirect.com/science/article/pii/S0168160522004056||106|11|2022-09-28T08:10:35|84|2022-09-28T08:10:35|84|0|2022-09-28|2022-09-28
177|10|02.2023|10|https://www.sciencedirect.com/science/article/pii/S0956713522005217||107|102|2022-09-28T08:28:39|84|2022-09-28T08:28:39|84|0|2022-09-28|2022-09-28
178|10|02.2023|11|https://www.sciencedirect.com/science/article/pii/S0956713522005680||108|102|2022-09-28T08:36:07|84|2022-09-28T08:36:07|84|0|2022-09-28|2022-09-28
179|10|28.09.2022|2|https://www.foodnavigator.com/Article/2022/09/28/plant-based-innovators-push-back-at-ultra-processed-ultra-unhealthy-critique?utm_source=copyright&utm_medium=OnSite&utm_campaign=copyright||109|67|2022-09-29T06:58:51|84|2022-09-29T06:58:51|84|0|2022-09-29|2022-09-29
180|10|28.09.2022|2|https://www.foodsafetynews.com/2022/09/findings-of-salmonella-in-pet-food-continue-to-increase-finds-report/?utm_source=Food+Safety+News&utm_campaign=35faa5268b-RSS_EMAIL_CAMPAIGN&utm_medium=email&utm_term=0_f46cc10150-35faa5268b-40094931||110|18|2022-09-29T07:36:39|84|2022-09-29T07:36:39|84|0|2022-09-29|2022-09-29
181|10|23.09.2022|2|https://www.webmd.com/diet/news/20220923/modified-purple-tomato-coming-to-your-grocery-store?ecd=wnl_spr_092922&ctr=wnl-spr-092922_promotwo_link_1&mb=dzegqBvB9RH0biX9WNqqys0RXsle3PPXN8dWNb%40678w%3D||111|103|2022-09-30T08:40:11|84|2022-09-30T08:40:11|84|0|2022-09-30|2022-09-30
182|10|01.10.2022|2|https://www.foodsafetynews.com/2022/10/rise-in-hepatitis-a-cases-in-eu-and-uk-could-partly-be-foodborne/?utm_source=Food+Safety+News&utm_campaign=51f0ef3e6f-RSS_EMAIL_CAMPAIGN&utm_medium=email&utm_term=0_f46cc10150-51f0ef3e6f-40094931||112|18|2022-10-03T08:40:43|84|2022-10-03T08:40:43|84|0|2022-10-03|2022-10-03
183|20|||https://www.ecdc.europa.eu/en/news-events/spread-hepatitis-virus-strains-genotype-ib-several-eu-countries-and-united-kingdom||112|104|2022-10-03T08:40:43|84|2022-10-03T08:40:43|84|0|2022-10-03|2022-10-03
184|10|30.09.2022|2|https://www.foodsafetynews.com/2022/09/bottled-chai-recalled-over-potential-clostridium-botulinum-contamination/?utm_source=Food+Safety+News&utm_campaign=51f0ef3e6f-RSS_EMAIL_CAMPAIGN&utm_medium=email&utm_term=0_f46cc10150-51f0ef3e6f-40094931||113|18|2022-10-03T08:46:49|84|2022-10-03T08:46:49|84|0|2022-10-03|2022-10-03
185|10|03.10.2022|1|https://www.eurekalert.org/news-releases/966462||114|19|2022-10-04T06:48:40|84|2022-10-04T06:48:40|84|0|2022-10-04|2022-10-04
186|10|04.10.2022|1|https://www.foodnavigator.com/Article/2022/10/04/Northern-Wonder-Coffee-free-coffee-with-no-tropical-ingredients||115|67|2022-10-05T09:03:58|84|2022-10-05T09:03:58|84|0|2022-10-05|2022-10-05
187|10|03.10.2022|2|https://www.efsa.europa.eu/en/news/avian-influenza-unprecedented-number-summer-cases-europe||116|105|2022-10-06T07:13:56|84|2022-10-06T07:13:56|84|0|2022-10-06|2022-10-06
188|10|06.10.2022|2|https://www.food-safety.com/articles/8036-seaweed-food-safety-knowledge-is-limited-fao-who-call-for-research-regulation||117|10|2022-10-07T06:55:31|84|2022-10-07T06:55:31|84|0|2022-10-07|2022-10-07
189|20|||https://www.fao.org/3/cc0846en/cc0846en.pdf||117|106|2022-10-07T06:55:31|84|2022-10-07T06:55:31|84|0|2022-10-07|2022-10-07
190|10|07.10.2022|1|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/cuisine-innovations-unlimited-llc-issues-voluntary-recall-two-varieties-earth-grown-frozen-falafel||118|16|2022-10-10T07:38:59|84|2022-10-10T07:38:59|84|0|2022-10-10|2022-10-10
191|10|27.06.2022|19|https://doi.org/10.1080/10408398.2022.2089625||119|107|2022-10-10T08:55:35|84|2022-10-10T08:55:35|84|0|2022-10-10|2022-10-10
192|10|22.09.2022|15|https://link.springer.com/content/pdf/10.1007/s12403-022-00514-z.pdf||120|108|2022-10-10T09:22:20|84|2022-10-10T09:22:20|84|0|2022-10-10|2022-10-10
193|10|03.08.2022|7|https://ehp.niehs.nih.gov/doi/10.1289/EHP10634||121|109|2022-10-10T10:36:05|84|2022-10-10T10:36:05|84|0|2022-10-10|2022-10-10
194|20|||https://ehp.niehs.nih.gov/doi/10.1289/EHP11512||121|109|2022-10-10T10:36:05|84|2022-10-10T10:36:05|84|0|2022-10-10|2022-10-10
195|20|||https://www.infosperber.ch/umwelt/pestizide-kaum-erforschter-zusatzstoff-gefaehrdet-gesundheit/||121|110|2022-10-10T10:39:51|84|2022-10-10T10:39:51|84|0|2022-10-10|2022-10-10
196|10|12.10.2022|4|https://www.medicalnewstoday.com/articles/ultra-processed-foods-could-what-a-mother-eats-affect-a-childs-obesity-risk?utm_source=Sailthru%20Email&utm_medium=Email&utm_campaign=MNT%20Daily%20News&utm_content=2022-10-13≋=39869855&rvid=c22ae60c6f6254d658||122|60|2022-10-14T07:58:55|36|2022-10-14T07:58:55|36|0|2022-10-14|2022-10-14
197|10|13.11.2022|20|https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2022.27.41.2200316||123|68|2022-10-14T08:05:54|36|2022-10-14T08:05:54|36|0|2022-10-14|2022-10-14
198|10|13.10.2022|2|https://www.foodnavigator.com/Article/2022/10/13/3d-printed-mycoprotein-in-development-for-whole-cut-seafood-alternatives||124|67|2022-10-17T08:51:31|84|2022-10-17T08:51:31|84|0|2022-10-17|2022-10-17
199|10|2022|222|https://www.fao.org/3/cc2402en/cc2402en.pdf||125|106|2022-10-17T09:07:40|84|2022-10-17T09:07:40|84|0|2022-10-17|2022-10-17
200|10|2022|202|https://www.fao.org/3/cc2400en/cc2400en.pdf||126|106|2022-10-17T09:11:31|84|2022-10-17T09:11:31|84|0|2022-10-17|2022-10-17
201|10|14.10.2022|1|https://www.food-safety.com/articles/8066-edible-sensor-for-frozen-food-safety-indicates-when-products-have-been-thawed-refrozen||127|10|2022-10-17T09:16:55|84|2022-10-17T09:16:55|84|0|2022-10-17|2022-10-17
202|10|08.10.2022|3|https://inews.co.uk/news/the-stolen-goods-making-their-way-into-your-supermarket-basket-due-to-the-uks-700m-a-year-cargo-crime-boom-1881119?utm_source=substack&utm_medium=email||128|111|2022-10-17T10:04:18|84|2022-10-17T10:04:18|84|0|2022-10-17|2022-10-17
203|10|17.10.2022|1|https://www.eurekalert.org/news-releases/968134||129|19|2022-10-18T07:46:30|84|2022-10-18T07:46:30|84|0|2022-10-18|2022-10-18
204|20|||https://ehjournal.biomedcentral.com/articles/10.1186/s12940-022-00906-3#:~:text=Glyphosate%20exposure%20in%20early%20pregnancy%20and%20reduced%20fetal,3%20Methods%20Study%20participants%20...%204%20Results%20||129|112|2022-10-18T07:46:31|84|2022-10-18T07:46:31|84|0|2022-10-18|2022-10-18
205|10|14.10.2022|1|https://www.choice.com.au/food-and-drink/groceries/herbs-and-spices/articles/heavy-metals-in-herbs-and-spices||130|113|2022-10-18T08:14:34|84|2022-10-18T08:14:34|84|0|2022-10-18|2022-10-18
206|20|||https://www.consumerreports.org/food-safety/your-herbs-and-spices-might-contain-arsenic-cadmium-and-lead/||130|114|2022-10-18T08:24:18|84|2022-10-18T08:24:18|84|0|2022-10-18|2022-10-18
207|10|19.10.2022|2|https://www.eurekalert.org/news-releases/968399||131|19|2022-10-20T13:14:01|36|2022-10-20T13:14:01|36|0|2022-10-20|2022-10-20
208|20|||http://dx.doi.org/10.4315/JFP-22-060||131|100|2022-10-20T13:14:01|36|2022-10-20T13:14:01|36|0|2022-10-20|2022-10-20
209|10|20.10.2022|2|https://www.foodpoisonjournal.com/food-poisoning-information/yes-salmon-with-salmonella-sickens-33-in-california-arizona-and-illinois/||132|26|2022-10-21T08:01:48|36|2022-10-21T08:01:48|36|0|2022-10-21|2022-10-21
210|30|||https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-seafood-october-2022|FDA|132||2022-10-21T08:01:48|36|2022-10-21T08:01:48|36|0|2022-10-21|2022-10-21
211|10|18.10.2022|2|https://www.food-safety.com/articles/8075-amr-wgs-food-safety-developments-in-uk||133|10|2022-10-21T08:06:08|84|2022-10-21T08:06:08|84|0|2022-10-21|2022-10-21
212|20|||https://academic.oup.com/jac/article-abstract/77/3/846/6460279||133|115|2022-10-21T08:06:08|84|2022-10-21T08:06:08|84|0|2022-10-21|2022-10-21
213|10|14.10.2022|2|https://www.thegrocer.co.uk/sourcing/olive-oil-price-increase-accelerates-due-to-disastrous-spanish-harvest/672178.article||134|86|2022-10-21T08:08:37|36|2022-10-21T08:08:37|36|0|2022-10-21|2022-10-21
214|10|20.09.2022|12|https://www.anses.fr/fr/system/files/NUT2022VIG0073.pdf||135|116|2022-10-21T11:53:09|84|2022-10-21T11:53:09|84|0|2022-10-21|2022-10-21
215|10|19.10.2022|2|https://www.food-safety.com/articles/8076-uk-takes-steps-to-regulate-online-food-sales-delivery-services||136|10|2022-10-24T08:17:13|36|2022-10-24T08:17:13|36|0|2022-10-24|2022-10-24
216|10|19.10.2022|3|https://www.food-safety.com/articles/8072-more-research-needed-on-exposure-to-toxicity-of-microplastics-in-food||137|10|2022-10-24T08:20:36|36|2022-10-24T08:20:36|36|0|2022-10-24|2022-10-24
217|20|||https://www.fao.org/3/cc2392en/cc2392en.pdf||137|106|2022-10-24T08:23:09|36|2022-10-24T08:23:09|36|0|2022-10-24|2022-10-24
218|10|21.10.2022|3|https://www.foodnavigator.com/Article/2022/10/21/Attitudes-to-GMOs-and-genetic-engineering-in-food||138|67|2022-10-25T08:35:47|36|2022-10-25T08:35:47|36|0|2022-10-25|2022-10-25
219|10|21.10.2022|1|https://www.food-safety.com/articles/8080-report-questions-us-grocery-oversight-of-antibiotics-in-meat-and-poultry||139|10|2022-10-25T08:39:21|36|2022-10-25T08:39:21|36|0|2022-10-25|2022-10-25
220|20|||https://publicinterestnetwork.org/wp-content/uploads/2022/10/SuperbugsinStock_10-13_sm.pdf||139|117|2022-10-25T08:39:21|36|2022-10-25T08:39:21|36|0|2022-10-25|2022-10-25
221|10|26.10.2022|2|https://www.eurekalert.org/news-releases/968906||140|19|2022-10-27T15:39:27|36|2022-10-27T15:39:27|36|0|2022-10-27|2022-10-27
222|20|||http://dx.doi.org/10.1021/acsami.2c08743||140|118|2022-10-27T15:39:27|36|2022-10-27T15:39:27|36|0|2022-10-27|2022-10-27
223|10|26.10.2022|1|https://www.foodnavigator.com/Article/2022/10/26/Solar-Foods-protein-made-from-air-gets-novel-food-nod-in-Singapore?utm_source=copyright&utm_medium=OnSite&utm_campaign=copyright||141|67|2022-10-27T15:44:34|36|2022-10-27T15:44:34|36|0|2022-10-27|2022-10-27
224|20|||https://solarfoods.com/solein/||141|120|2022-10-27T15:46:22|36|2022-10-27T15:46:22|36|0|2022-10-27|2022-10-27
225|10|26.10.2022|2|https://www.foodnavigator.com/Article/2022/10/26/plant-based-cheese-made-with-microalgae-protein-in-development-for-global-market?utm_source=copyright&utm_medium=OnSite&utm_campaign=copyright||142|67|2022-10-27T15:49:35|36|2022-10-27T15:49:35|36|0|2022-10-27|2022-10-27
226|10|29.10.2022|1|https://podcasts.srf.ch/world/audio/Wissenschaftsmagazin_29-10-2022-1240.1667037125207.mp3||143|121|2022-10-31T08:28:51|84|2022-11-14T08:11:03|36|1|2022-10-31|2022-11-14
227|20|||https://www.science.org/doi/10.1126/science.ade6952||143|122|2022-10-31T08:28:51|84|2022-10-31T08:28:51|84|0|2022-10-31|2022-10-31
228|10|28.10.2022|1|https://www.food-safety.com/articles/8102-northern-canadians-more-likely-to-contract-foodborne-parasite-toxoplasma-gondii||144|10|2022-10-31T08:44:13|84|2022-10-31T08:44:13|84|0|2022-10-31|2022-10-31
229|20|||https://science.gc.ca/site/science/en/blogs/science-health/scientists-research-sheds-light-obscure-highly-prevalent-foodborne-parasite||144|35|2022-10-31T08:44:13|84|2022-10-31T08:44:13|84|0|2022-10-31|2022-10-31
230|10|31.10.2022|1|https://substack.com/redirect/2/eyJlIjoiaHR0cHM6Ly90aGVyb3R0ZW5hcHBsZS5zdWJzdGFjay5jb20vcC9pc3N1ZS02Mj90b2tlbj1leUoxYzJWeVgybGtJam8wT1RnNE56QXdPU3dpY0c5emRGOXBaQ0k2T0RFeU5qWTFPVElzSW1saGRDSTZNVFkyTnpFNE9ETXdNaXdpWlhod0lqb3hOalk1Tnpnd016QXlMQ0pwYzNNaU9pSnd||145|123|2022-10-31T08:59:59|84|2022-10-31T08:59:59|84|0|2022-10-31|2022-10-31
231|20|||https://link.springer.com/article/10.1007/s10611-022-10055-w||145|124|2022-10-31T08:59:59|84|2022-10-31T08:59:59|84|0|2022-10-31|2022-10-31
232|10|31.10.2022|1|https://www.mdpi.com/2076-2607/10/11/2168||146|125|2022-11-01T10:39:38|36|2022-11-01T10:39:38|36|0|2022-11-01|2022-11-01
233|10|03.2022|13|https://doi.org/10.1016/j.foodcont.2022.109419||147|102|2022-11-01T15:55:08|36|2022-11-01T15:55:08|36|0|2022-11-01|2022-11-01
234|10|30.06.2022|13|https://www.mdpi.com/2076-2607/10/7/1319/htm||148|125|2022-11-01T16:20:00|84|2022-11-01T16:20:00|84|0|2022-11-01|2022-11-01
235|10|01.11.2022|2|https://www.eurekalert.org/news-releases/969890||149|19|2022-11-02T08:07:53|36|2022-11-02T08:07:53|36|0|2022-11-02|2022-11-02
236|20|||https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0267997||149|95|2022-11-02T08:07:53|36|2022-11-02T08:07:53|36|0|2022-11-02|2022-11-02
237|10|02.11.2022|2|https://www.news-medical.net/news/20221102/Microplastics-are-associated-with-the-biological-risks-of-water-borne-viral-transmission.aspx||150|126|2022-11-02T08:18:33|36|2022-11-02T08:18:33|36|0|2022-11-02|2022-11-02
238|20|||https://doi.org/10.1016/j.watres.2022.119115||150|87|2022-11-02T08:18:33|36|2022-11-02T08:18:33|36|0|2022-11-02|2022-11-02
239|10|2022|8|https://www.swissveg.ch/sites/swissveg.ch/files/pdf/Swissveg-Report-2022_Anzahl-Vegetarier-Veganer-Schweiz.pdf||151|127|2022-11-03T07:31:08|84|2022-11-03T07:31:08|84|0|2022-11-03|2022-11-03
240|10|02.11.2022|3|https://www.foodnavigator.com/Article/2022/11/02/meet-the-start-up-giving-allergens-to-babies-in-the-fight-to-reduce-food-allergies||152|67|2022-11-03T07:43:38|84|2022-11-03T07:43:38|84|0|2022-11-03|2022-11-03
241|10|02.11.2022|1|https://theconversation.com/raw-vegan-diet-may-be-a-risk-to-your-health-heres-why-193495?utm_medium=email&utm_campaign=Latest%20from%20The%20Conversation%20for%20November%203%202022%20-%202454724573&utm_content=Latest%20from%20The%20Conversation%20for%20N||153|12|2022-11-03T07:56:15|84|2022-11-03T07:56:15|84|0|2022-11-03|2022-11-03
242|10|27.10.2022|2|https://www.foodstandards.gov.scot/news-and-alerts/fss-survey-reveals-worrying-consumer-food-safety-concerns-due-to-cost-of-living||154|128|2022-11-03T08:28:47|84|2022-11-03T08:28:47|84|0|2022-11-03|2022-11-03
243|20|||https://www.foodstandards.gov.scot/publications-and-research/publications/food-standards-scotland-cost-of-living-survey||154|128|2022-11-03T08:28:47|84|2022-11-03T08:28:47|84|0|2022-11-03|2022-11-03
244|10|01.11.2022|1|https://www.anthropocenemagazine.org/2022/11/novel-genetic-analysis-connects-melting-glaciers-with-viral-spillover/?utm_source=rss&utm_medium=rss&utm_campaign=climate-change-could-create-a-one-two-punch-increasing-pandemic-risk-in-the-arctic&utm_source=rs||155|129|2022-11-03T08:41:39|84|2022-11-03T08:41:39|84|0|2022-11-03|2022-11-03
245|20|||https://royalsocietypublishing.org/doi/10.1098/rspb.2022.1073||155|130|2022-11-03T08:41:39|84|2022-11-03T08:41:39|84|0|2022-11-03|2022-11-03
246|10|02.11.2022|1|https://www.allaboutfeed.net/animal-feed/feed-additives/fraud-scandal-hits-polish-feed-industry/||156|131|2022-11-03T10:58:05|84|2022-11-03T10:58:05|84|0|2022-11-03|2022-11-03
247|10|02.11.2022|2|https://www.eurekalert.org/news-releases/969626||157|19|2022-11-03T12:47:55|36|2022-11-03T12:47:55|36|0|2022-11-03|2022-11-03
248|20|||http://dx.doi.org/10.1126/sciadv.add6681||157|132|2022-11-03T12:47:55|36|2022-11-03T12:47:55|36|0|2022-11-03|2022-11-03
249|10|03.11.2022|3|https://www.newfoodmagazine.com/news/169592/scientists-extend-the-shelf-life-of-pasta-by-30-days/||158|133|2022-11-03T13:05:59|36|2022-11-03T13:05:59|36|0|2022-11-03|2022-11-03
250|20|||https://doi.org/10.3389/fmicb.2022.1003437||158|83|2022-11-03T13:05:59|36|2022-11-03T13:05:59|36|0|2022-11-03|2022-11-03
251|10|03.11.2022|1|https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/kalera-voluntarily-recalls-fresh-lettuce-products-because-possible-health-risk||159|16|2022-11-04T07:50:06|36|2022-11-04T07:50:06|36|0|2022-11-04|2022-11-04
